508,47:03:38N,006:44:50E,0,T,Le Locle Bhf, *Z20
509,46:40:12N,006:19:43E,1007,T,Le Pont, *Z20
510,46:17:38N,010:04:45E,0,T,Le Prese K, *Z20
511,44:55:52N,006:40:56E,1399,TL,Le Rosier, *Z50
512,46:35:09N,006:12:47E,0,T,LeBrassusBhf, *Z20
513,45:51:21N,009:23:42E,0,T,Lecco Bhf, *Z20
514,46:39:23N,007:46:31E,0,T,LeissigenBhf, *Z20
515,47:17:53N,013:03:17E,0,T,LendBhnhfmtt, *Z20
516,46:27:35N,007:26:41E,0,T,Lenk Bahnhof, *Z20
517,46:43:43N,009:33:34E,0,T,LenzerheideK, *Z20
518,44:32:10N,006:26:01E,779,TL,Les CrotsULM, *Z50
519,47:05:03N,006:47:37E,1025,TA,Les Eplatures,118.12 *Z100
520,45:53:54N,006:49:12E,949,TL,Les Houches2, *Z50
521,46:40:05N,006:18:52E,0,T,LesChrbnnrsK, *Z20
522,46:05:09N,007:30:33E,0,T,LesHauderesK, *Z20
523,47:01:06N,006:46:31E,1009,T,LesPDMartelB, *Z20
524,46:54:22N,006:28:43E,0,T,LesVerrrsBhf, *Z20
525,47:34:53N,008:13:05E,0,T,Leuggern K, *Z20
526,46:22:50N,007:37:48E,0,T,Leukerbad K, *Z20
527,46:20:43N,007:00:30E,0,T,Leysin Bhf, *Z20
528,46:10:35N,007:05:42E,0,T,LFullyStamrS, *Z20
529,46:49:45N,012:46:20E,0,T,Lienz Bhf, *Z20
530,47:29:08N,007:44:03E,0,T,Liestal Bhf, *Z20
531,46:50:50N,009:00:32E,0,T,LimmernsStmr, *Z20
532,47:36:04N,009:53:23E,0,T,Lindenberg K, *Z20
533,46:55:35N,008:59:59E,0,T,Linthal Bhf, *Z20
534,48:14:09N,014:11:20E,0,TA,Linz, *Z100
535,46:28:58N,009:27:19E,0,T,LLeiStaumaur, *Z20
536,48:48:42N,008:37:32E,0,T,LngnbrndSndr, *Z20
537,46:47:54N,012:53:10E,0,TA,LnzNklsdrf, *Z100
538,46:09:39N,008:52:43E,198,TA,Locarno,134.82 *Z100
539,46:10:53N,008:47:54E,0,T,Locarno Bhf, *Z20
540,46:17:45N,008:59:32E,259,TA,Lodrino,119.62 *Z100
541,47:36:42N,007:39:47E,0,T,Loerrach Bhf, *Z20
542,43:46:39N,006:38:28E,1024,TL,Logis du Pin, *Z50
543,47:31:28N,009:00:11E,469,TA,Lommis,119.30 *Z100
544,46:07:03N,005:53:16E,0,T,Longeray Bhf, *Z20
545,43:45:32N,005:23:58E,279,TL,Loumarin, *Z50
546,46:13:49N,010:13:48E,0,T,Lovero K, *Z20
547,46:20:56N,007:26:13E,0,T,LTseuzirStmr, *Z20
548,47:22:26N,009:33:21E,0,T,ltstttnSGBhf, *Z20
549,44:35:33N,005:28:26E,628,TL,Luc en Diois, *Z50
550,47:03:40N,009:45:34E,0,T,LuenerseStmr, *Z20
551,46:00:13N,008:54:37E,279,TA,Lugano,120.25 *Z100
552,45:59:51N,008:44:22E,0,T,Luino Bhf, *Z20
553,46:33:51N,008:48:10E,0,T,Lukmanier P, *Z20
554,46:47:01N,008:09:36E,0,T,Lungern K, *Z20
555,46:30:27N,008:44:18E,0,T,Lurengo K, *Z20
556,47:11:24N,008:12:17E,654,TA,Luzern Beromünster,122.45 *Z100
557,47:03:06N,008:18:39E,0,T,Luzern Bhf, *Z20
558,47:08:28N,007:12:56E,0,T,Magglingen K, *Z20
559,46:58:44N,009:34:33E,0,T,Malans Bhf, *Z20
560,46:30:30N,013:26:20E,0,T,MalborghettK, *Z20
561,46:07:37N,008:30:07E,0,T,Malesco K, *Z20
562,46:59:20N,013:10:13E,0,T,Mallnitz K, *Z20
563,46:23:16N,009:39:48E,1450,TL,Maloja Casac, *Z50
564,46:24:16N,009:42:08E,0,T,Maloja K, *Z20
565,46:51:16N,007:54:07E,0,T,Marbach K, *Z20
566,44:07:42N,006:17:11E,699,TL,Marcoux, *Z50
567,46:06:25N,007:04:53E,0,T,Martigny Bhf, *Z20
568,46:53:01N,010:27:44E,0,T,Martina B, *Z20
569,46:08:15N,008:18:47E,270,TA,Masera,130.00 *Z100
570,46:08:08N,008:19:36E,0,T,Masera K, *Z20
571,46:24:41N,008:55:30E,0,T,Matro Sender, *Z20
572,46:41:42N,010:37:03E,0,T,Matsch, *Z20
573,47:10:16N,008:04:32E,0,T,MauensSchlss, *Z20
574,45:50:30N,006:39:00E,0,TA,Megeve, *Z100
575,47:16:09N,008:38:28E,0,T,Meilen K, *Z20
576,46:44:39N,008:06:44E,576,TA,Meiringen,130.15 *Z100
577,46:43:46N,008:11:07E,0,T,MeiringenBhf, *Z20
578,46:50:11N,008:17:26E,0,T,Melchtal K, *Z20
579,47:02:52N,009:25:26E,0,T,Mels Kirche, *Z20
580,47:10:47N,008:35:22E,0,T,MenzngnKlstr, *Z20
581,46:23:28N,009:14:07E,0,T,Mesocco K, *Z20
582,47:57:18N,009:07:00E,0,T,MesskirchBhf, *Z20
583,47:16:48N,012:28:54E,0,T,MittersllBhf, *Z20
584,46:21:26N,008:02:45E,0,T,Moerel VS K, *Z20
585,47:14:30N,018:20:00E,0,T,Moha Bahnhof, *Z20
586,47:04:43N,009:03:54E,447,TA,Mollis,134.82 *Z100
587,47:05:55N,009:04:17E,0,T,Mollis Bhf, *Z20
588,46:21:12N,010:52:42E,0,T,MonclassicoK, *Z20
589,45:58:32N,008:02:25E,0,T,Mondelli K, *Z20
590,47:29:25N,006:47:31E,0,TA,Montbelird, *Z100
591,46:29:18N,007:02:37E,0,T,MontbovonBhf, *Z20
592,46:11:10N,008:46:27E,0,T,MonteBrLcrnK, *Z20
593,46:08:35N,008:54:55E,0,T,MonteCnrSndr, *Z20
594,45:50:38N,009:19:20E,0,T,MonteRaintnn, *Z20
595,44:32:59N,006:12:49E,798,TL,Montgardin, *Z50
596,46:11:55N,008:52:07E,0,T,MontidiMottK, *Z20
597,44:33:38N,005:51:26E,899,TL,Montmaur, *Z50
598,45:29:24N,006:02:18E,259,TL,Montmelian, *Z50
599,46:26:08N,006:54:45E,0,T,Montreux Bhf, *Z20
600,46:35:29N,006:24:05E,663,TA,Montricher,123.050 *Z100
601,46:08:54N,009:34:27E,0,T,Morbegno B, *Z20
602,46:31:31N,006:01:26E,0,T,Morez Bhf, *Z20
603,45:45:30N,007:02:10E,0,T,Morgex K, *Z20
604,46:55:00N,006:36:54E,732,TA,Motier,126.65 *Z100
605,45:42:30N,006:07:18E,709,TL,MotteenBaugs, *Z50
606,46:42:42N,006:11:49E,0,T,Mouthe K, *Z20
607,46:29:01N,015:41:33E,0,TA,MrbrFpFllsch, *Z100
608,47:04:32N,009:16:10E,0,T,MschgchmmBrg, *Z20
609,47:07:57N,013:41:45E,0,TA,Mtrndrf107, *Z100
610,46:38:21N,007:41:32E,0,T,Muelenen Bhf, *Z20
611,46:37:50N,010:26:53E,0,T,MuestairGRK, *Z20
612,46:28:54N,008:15:50E,1330,TA,Münster,122.07 *Z100
613,47:06:52N,009:12:53E,0,T,Murg Bahnhof, *Z20
614,47:16:35N,008:20:23E,0,T,MuriAGKlostr, *Z20
615,47:31:24N,007:38:48E,0,T,Muttenz K, *Z20
616,46:58:29N,008:46:28E,0,T,MutthlKHntrt, *Z20
617,46:09:01N,005:35:55E,0,T,Nantua Bhf, *Z20
618,47:00:19N,007:56:24E,1407,T,Napf, *Z20
619,47:18:58N,010:50:20E,0,T,NassertKnrdl, *Z20
620,47:14:05N,011:22:30E,0,T,Natters K, *Z20
621,46:53:36N,010:30:12E,0,T,Nauders Bhf, *Z20
622,45:35:36N,010:17:51E,0,T,Nave Kirche, *Z20
623,47:29:05N,010:36:43E,0,T,NesselwanglK, *Z20
624,47:13:31N,009:12:05E,0,T,Nesslau K, *Z20
625,46:57:27N,006:51:53E,435,TA,Neuchatel,123.60 *Z100
626,47:55:00N,008:13:00E,0,T,Neustadt Bhf, *Z20
627,47:28:45N,014:00:31E,0,TA,Niederblrn, *Z100
628,46:38:50N,007:39:14E,0,T,NiesnBrgsttn, *Z20
629,45:56:32N,011:49:25E,0,T,NoefesSeStmr, *Z20
630,46:34:52N,013:37:45E,0,TA,Noetsch, *Z100
631,44:18:56N,005:44:40E,649,TL,Nossage, *Z50
632,46:13:31N,009:27:43E,0,T,NovateMezzlK, *Z20
633,46:39:00N,011:00:12E,0,T,NtrnKmVntsch, *Z20
634,46:28:31N,008:23:20E,0,T,NufenenpassP, *Z20
635,46:32:56N,008:16:27E,0,T,OberaarsStmr, *Z20
636,46:39:36N,008:40:19E,0,T,OberalppassP, *Z20
637,46:30:53N,008:19:37E,0,T,ObergstlnBhf, *Z20
638,47:02:35N,008:47:15E,0,T,Oberiberg K, *Z20
639,48:32:00N,008:05:00E,0,T,OberkirchBhf, *Z20
640,46:56:00N,013:12:12E,0,T,ObervellachK, *Z20
641,46:31:53N,008:20:35E,0,T,Oberwald Bhf, *Z20
642,46:39:26N,007:26:13E,0,T,OberwiliSBhf, *Z20
643,47:17:06N,007:42:29E,0,T,OensingenBhf, *Z20
644,46:39:41N,007:34:51E,0,T,Oey Bahnhof, *Z20
645,46:38:29N,010:17:37E,0,T,Ofenpass P, *Z20
646,48:28:00N,007:56:30E,0,T,OffenburgBhf, *Z20
647,46:07:02N,009:18:59E,0,T,Olgiasca K, *Z20
648,45:43:48N,009:24:56E,0,T,Olgiate Bhf, *Z20
649,45:48:09N,009:24:54E,0,T,Olginate Bhf, *Z20
650,46:31:52N,008:56:33E,0,T,Olivone K, *Z20
651,47:20:40N,007:53:22E,435,TA,Olten,118.77 *Z50
652,47:21:13N,007:54:32E,0,T,Olten Bhf, *Z20
653,48:28:13N,008:09:30E,0,T,Oppenau Bhf, *Z20
654,46:01:48N,007:08:40E,0,T,Orsieres Bhf, *Z20
655,46:12:19N,007:10:03E,0,T,Ovronnaz K, *Z20
656,46:16:45N,005:40:30E,533,TA,OyonnaxArbnt, *Z100
657,46:15:49N,010:35:04E,0,T,PassdTnlPssh, *Z20
658,46:50:45N,006:54:56E,443,TA,Payerne,128.67 *Z100
659,44:48:11N,005:54:17E,914,TL,Pellafol Lac, *Z50
660,47:38:15N,017:48:30E,0,TA,Per, *Z100
661,47:11:30N,007:14:54E,0,T,Pery Bahnhof, *Z20
662,46:59:31N,009:30:12E,0,T,Pfaefers K, *Z20
663,47:12:23N,008:47:30E,410,TL,Pfaeffikon, *Z50
664,48:53:30N,008:42:42E,0,T,PforzheimBhf, *Z20
665,47:55:00N,009:15:00E,0,TA,Pfullendrf, *Z100
666,47:55:36N,009:15:42E,0,T,PfullndrfBhf, *Z20
667,47:23:17N,016:06:43E,0,TA,Pinkafeld, *Z100
668,46:09:37N,010:46:05E,0,T,Pinzolo K, *Z20
669,46:48:22N,009:54:29E,0,T,PischBrgsttn, *Z20
670,46:44:12N,007:15:09E,0,T,Plasselb K, *Z20
671,46:58:52N,008:15:26E,0,T,PltsKlmBrgst, *Z20
672,46:54:08N,006:20:04E,820,TA,Pontarlier, *Z100
673,46:54:08N,006:21:15E,0,T,PontarlirBhf, *Z20
674,46:30:27N,013:18:13E,0,T,PontebbwstlK, *Z20
675,46:11:14N,008:45:21E,0,T,PonteBrollaB, *Z20
676,46:15:30N,010:31:00E,0,T,PontediLegnK, *Z20
677,46:29:32N,009:53:48E,0,T,PontresinBhf, *Z20
678,47:24:41N,007:03:07E,435,TA,Porrentruy,122.05 *Z100
679,47:25:20N,007:04:54E,0,T,PorrentryBhf, *Z20
680,46:18:06N,010:04:26E,980,TL,Poschiavo, *Z50
681,46:19:42N,010:03:35E,0,T,Poschiavo K, *Z20
682,46:59:51N,008:52:06E,0,T,Pragelpass P, *Z20
683,46:36:30N,007:08:18E,860,TL,Pre de Joux, *Z50
684,44:47:26N,005:41:19E,758,TL,Prebois, *Z50
685,46:19:44N,011:35:46E,0,T,Predazzo B, *Z20
686,47:04:45N,010:39:52E,0,T,PrutzInnbrck, *Z20
687,46:25:32N,015:59:22E,0,TA,Ptuj, *Z100
688,43:44:55N,005:16:34E,132,TL,Puget, *Z50
689,43:52:16N,006:10:07E,762,TA,Puimoisson, *Z100
690,43:41:00N,006:04:17E,498,TL,Quinson, *Z50
691,47:12:42N,009:50:14E,0,T,Raggal K, *Z20
692,46:49:53N,010:23:00E,1230,TL,Ramosch, *Z50
693,46:18:21N,007:50:31E,635,TA,Raron,120.42 *Z100
694,47:08:36N,008:39:55E,0,T,Ratenpass P, *Z20
695,46:22:43N,008:01:47E,0,T,RdrlpSlbhnBS, *Z20
696,46:36:01N,008:30:10E,0,T,Realp Kirche, *Z20
697,46:37:00N,007:42:00E,720,TA,Reichenbach,123.65 *Z100
698,47:07:43N,006:55:46E,0,T,Renan Kirche, *Z20
699,46:41:40N,007:37:14E,0,T,Reutigen K, *Z20
700,48:29:36N,009:12:12E,0,T,ReutlingnBhf, *Z20
701,47:28:15N,010:41:33E,0,TA,ReutteHofn,122.40 *Z100
702,46:48:04N,009:24:14E,650,TL,Rhaezuens, *Z50
703,47:28:03N,009:35:29E,0,T,Rheineck Bhf, *Z20
704,47:16:00N,009:02:52E,0,T,Ricken K, *Z20
705,47:13:17N,009:03:06E,0,T,Rieden K, *Z20
706,46:44:52N,009:05:39E,0,T,Riein GR K, *Z20
707,47:26:36N,008:47:28E,510,TL,Rikon, *Z50
708,46:32:00N,008:41:00E,0,T,RitomStaumar, *Z20
709,48:33:30N,008:23:55E,0,T,Roet Bahnhof, *Z20
710,46:41:41N,006:54:46E,0,T,Romont Bhf, *Z20
711,45:46:02N,009:33:39E,0,T,Roncola K, *Z20
712,44:22:53N,005:28:19E,619,TL,Rosans, *Z50
713,46:26:21N,009:52:04E,0,T,Roseg Hotel, *Z20
714,46:43:08N,007:06:50E,0,T,Rossens K, *Z20
715,46:27:58N,007:05:03E,0,T,RossinierBhf, *Z20
716,46:44:32N,009:25:43E,630,TL,Rotenbrune, *Z50
717,47:06:24N,008:40:32E,0,T,RothenthurmK, *Z20
718,46:13:51N,009:07:53E,0,T,RoveredKStnn, *Z20
719,46:29:11N,007:14:55E,1007,TA,Saanen,119.42 *Z100
720,46:29:23N,007:15:40E,0,T,Saanen Bhf, *Z20
721,46:31:11N,007:18:43E,0,T,SaanenmsrBhf, *Z20
722,46:05:48N,007:57:29E,0,T,SaasAlmagllK, *Z20
723,46:47:14N,009:15:24E,770,TL,Sagogn, *Z50
724,47:15:26N,006:59:48E,0,T,SaignelgrBhf, *Z20
725,44:20:04N,005:18:11E,439,TL,Sainte Jalle, *Z50
726,45:57:12N,006:38:24E,533,TA,Sallanches, *Z100
727,47:47:40N,013:00:12E,450,TA,Salzburg,118.10 16/34 *Z100
728,46:32:04N,009:53:02E,1707,TA,Samedan,135.32 *Z100
729,46:56:40N,010:21:38E,0,T,Samnaun K, *Z20
730,46:14:11N,009:06:03E,261,TA,San Vitore,122.07 *Z100
731,45:11:30N,007:10:30E,0,T,SanBernardoP, *Z20
732,46:20:13N,007:17:11E,0,T,Sanetsch P, *Z20
733,46:22:00N,007:17:10E,0,T,SanetschStmr, *Z20
734,46:08:49N,008:27:44E,0,T,SantaMariBhf, *Z20
735,44:38:12N,005:03:46E,299,TL,Saou, *Z50
736,47:02:50N,009:26:49E,0,T,Sargans Bhf, *Z20
737,47:04:52N,008:37:44E,0,T,Sattel Bhf, *Z20
738,46:35:32N,009:36:09E,1200,TL,Savognin, *Z50
739,45:02:32N,006:47:16E,1109,TL,Savoulx, *Z50
740,47:48:00N,008:12:00E,0,T,SbrckBhfSchl, *Z20
741,47:41:26N,008:31:37E,463,TA,Schaffhausen,121.05 *Z100
742,46:49:46N,007:51:54E,0,T,Schangnau K, *Z20
743,47:10:18N,009:02:22E,416,TA,Schänis,120.60 *Z100
744,48:17:30N,008:21:00E,0,T,SchiltachBhf, *Z20
745,47:48:50N,008:11:06E,0,T,SchlchsSbrgg, *Z20
746,46:41:18N,009:40:31E,0,T,Schmitten K, *Z20
747,46:30:21N,007:17:32E,0,T,SchoenridBhf, *Z20
748,48:48:30N,009:31:30E,0,T,SchorndrfBhf, *Z20
749,48:14:00N,008:22:48E,0,T,SchrambrgBhf, *Z20
750,46:57:41N,008:01:14E,710,TL,Schuepfheim1, *Z50
751,46:56:12N,007:59:30E,760,TL,Schuepfheim2, *Z50
752,46:47:46N,010:18:02E,0,T,SchulsSclBhf, *Z20
753,46:57:07N,008:00:59E,0,T,SchupfhmLBhf, *Z20
754,47:19:08N,013:09:02E,0,T,SchwarzchBhf, *Z20
755,46:40:18N,007:17:31E,0,T,Schwarzsee K, *Z20
756,47:21:00N,011:44:00E,0,T,Schwaz Bhf, *Z20
757,46:59:53N,009:04:44E,0,T,SchwndnGLBhf, *Z20
758,44:13:14N,005:34:29E,749,TL,Sederon, *Z50
759,46:40:48N,008:46:39E,0,T,Sedrun K, *Z20
760,46:25:12N,014:31:40E,0,T,SeebergsttlP, *Z20
761,47:19:44N,011:11:25E,0,T,Seefeld Bhf, *Z20
762,46:59:28N,009:38:27E,0,T,Seewis K, *Z20
763,46:47:16N,007:32:30E,0,T,Seftigen Bhf, *Z20
764,47:18:24N,011:22:49E,0,T,SegrbBrgsttn, *Z20
765,46:04:46N,007:09:05E,0,T,SembrancherK, *Z20
766,46:36:25N,006:13:53E,1049,T,Sentier, *Z20
767,44:27:30N,005:43:42E,702,T,SerreslaBati, *Z20
768,47:07:44N,009:29:37E,0,T,Sevelen Bhf, *Z20
769,46:42:14N,012:21:05E,0,T,SextenSdtrlK, *Z20
770,44:20:32N,006:22:22E,1200,TL,SeyneLesAlps, *Z50
771,48:05:18N,009:13:30E,0,T,SigmarngnBhf, *Z20
772,47:05:46N,009:58:42E,0,T,Silberthal K, *Z20
773,46:44:47N,012:25:34E,0,T,Sillian Bhf, *Z20
774,46:25:52N,009:45:45E,0,T,Sils Maria K, *Z20
775,46:14:51N,008:01:49E,1995,T,SimplonPHspz, *Z20
776,46:13:09N,007:20:00E,482,TA,Sion,118.27 *Z100
777,46:13:44N,007:21:47E,0,T,Sion Bahnhof, *Z20
778,44:18:00N,005:56:00E,0,TA,Sisteron, *Z100
779,44:17:04N,005:55:56E,539,TA,SistrnThzgld, *Z100
780,47:30:32N,009:15:46E,506,TA,Sitterdorf,118.35 *Z100
781,46:28:21N,015:07:28E,0,TA,SlovnjGrdc, *Z100
782,46:49:29N,008:02:00E,0,T,Soerenberg K, *Z20
783,45:15:21N,006:48:07E,1296,T,SolliersSrdr, *Z20
784,47:12:19N,007:32:43E,0,T,SolothurnBhf, *Z20
785,46:17:15N,008:40:01E,0,T,Someo Kirche, *Z20
786,46:19:54N,010:19:37E,0,T,Sondalo K, *Z20
787,46:09:18N,009:48:00E,901,TA,Sondrio,129.50 *Z100
788,46:10:20N,009:52:24E,0,T,Sondrio K, *Z20
789,47:08:32N,006:58:13E,0,T,SonvillirBhf, *Z20
790,47:22:35N,008:45:27E,536,TA,Speck-Fehraltdorf,120.35 *Z100
791,46:41:12N,007:40:53E,0,T,Spiez Bhf, *Z20
792,46:33:19N,009:19:31E,0,T,SpluegenDrfK, *Z20
793,46:38:13N,010:36:09E,0,T,Spondinig K, *Z20
794,46:49:15N,006:29:59E,0,T,St Croix Bhf, *Z20
795,47:29:08N,009:33:25E,398,TA,St Gallen - Altenrhein,118.65 *Z100
796,47:09:11N,007:00:06E,0,T,St Imier Bhf, *Z20
797,47:29:22N,013:58:58E,0,T,St Martin K, *Z20
798,46:29:57N,007:24:44E,1007,TA,St Stephan,120.05 *Z100
799,47:26:12N,008:00:30E,0,T,Staffelegg P, *Z20
800,46:14:00N,007:52:17E,0,T,StaldenVSBhf, *Z20
801,46:15:48N,009:08:51E,0,T,StaMariClncK, *Z20
802,47:07:46N,010:15:55E,0,T,StAntnrlbrgK, *Z20
803,46:58:14N,009:48:55E,0,T,StAntoenienK, *Z20
804,47:24:41N,009:32:09E,0,T,StAntonAIK, *Z20
805,44:03:36N,005:59:29E,459,TA,StAuban, *Z100
806,47:46:00N,008:07:30E,0,T,StBlasnKlstr, *Z20
807,46:26:58N,006:09:41E,0,T,StCerqueBhf, *Z20
808,46:41:41N,007:32:20E,0,T,StckhrnBrgst, *Z20
809,46:41:07N,007:32:37E,1638,T,StckhrnSlbMt, *Z20
810,46:23:29N,005:51:39E,0,T,StClaudeBhf, *Z20
811,46:23:00N,005:46:00E,0,TA,StClaudePrtz, *Z100
812,44:41:39N,006:35:59E,901,TA,StCrepin, *Z100
813,43:46:41N,006:09:35E,654,TL,Ste Croix, *Z50
814,47:31:53N,014:06:48E,0,T,Steinach Bhf, *Z20
815,47:25:26N,009:22:06E,0,T,StGallenBhf, *Z20
816,48:07:42N,008:15:48E,0,T,StGeorgenBhf, *Z20
817,48:06:39N,014:57:03E,0,TA,StGrgnYbbs, *Z100
818,46:29:24N,010:52:40E,0,T,StGrtrdKwstl, *Z20
819,47:19:11N,006:48:46E,0,T,StHippolyteK, *Z20
820,46:31:47N,010:27:15E,0,T,StilfserjchP, *Z20
821,47:31:16N,012:27:00E,0,TA,StJohnnTrl, *Z100
822,46:30:45N,010:55:18E,0,T,StNicolausK, *Z20
823,46:10:44N,007:48:13E,0,T,StNiklsVSBhf, *Z20
824,46:55:53N,008:20:36E,0,T,StnsrhrnBrgs, *Z20
825,47:21:46N,009:29:45E,0,T,Stosspass K, *Z20
826,46:35:00N,011:05:00E,0,T,StPancrazioK, *Z20
827,46:52:22N,006:22:42E,0,T,StPrrlClsFBh, *Z20
828,48:10:48N,009:05:18E,0,T,StrassbrgBhf, *Z20
829,47:24:00N,011:49:00E,0,T,Strassnnbrck, *Z20
830,47:13:59N,007:50:28E,0,T,StrbnKlstrkr, *Z20
831,47:08:33N,010:09:27E,0,T,StubenrlbrgK, *Z20
832,47:22:24N,008:05:04E,0,T,Suhr Bahnhof, *Z20
833,47:32:25N,009:10:57E,0,T,Sulgen Bhf, *Z20
834,47:31:21N,009:54:50E,0,T,Sulzberg K, *Z20
835,47:01:36N,007:44:13E,0,T,SumiswaldBhf, *Z20
836,47:10:12N,008:06:02E,0,T,Sursee Bhf, *Z20
837,46:44:39N,010:04:52E,1430,TL,Susch, *Z50
838,47:35:00N,011:33:00E,0,T,SylvnstnSStm, *Z20
839,46:04:05N,007:46:32E,0,T,Taesch Bhf, *Z20
840,47:13:19N,007:12:07E,0,T,Tavannes Bhf, *Z20
841,47:17:36N,012:57:51E,0,T,Taxenbach K, *Z20
842,46:44:10N,012:13:20E,0,T,TblchrtsmttK, *Z20
843,46:10:16N,010:04:00E,0,T,Teglio K, *Z20
844,47:18:36N,011:04:24E,0,T,Telfs Bhf, *Z20
845,46:15:15N,010:28:00E,0,T,Temu Kirche, *Z20
846,47:44:52N,008:42:24E,0,T,Thayngen Bhf, *Z20
847,44:04:37N,006:28:25E,1099,TL,Thorame, *Z50
848,46:45:23N,007:36:02E,559,TA,Thun,123.25 *Z100
849,46:45:40N,007:37:53E,0,T,Thun Schloss, *Z20
850,46:42:37N,009:26:45E,670,TL,Thusis, *Z50
851,46:41:57N,009:26:30E,0,T,Thusis Bhf, *Z20
852,46:35:39N,008:27:48E,0,T,Tiefenbach K, *Z20
853,47:22:48N,014:58:06E,0,TA,Timmersdrf, *Z100
854,46:13:04N,010:10:06E,0,T,Tirano Bhf, *Z20
855,47:54:00N,008:09:00E,0,T,Titisee Bhf, *Z20
856,46:23:46N,015:03:04E,0,TA,TitovoVlnj, *Z100
857,46:15:26N,010:35:05E,0,T,TonaleHotels, *Z20
858,47:13:28N,007:06:20E,0,T,Tramelan Bhf, *Z20
859,47:04:19N,009:28:56E,0,T,TrbbchRhnbrc, *Z20
860,46:55:22N,007:50:48E,0,T,TrbschchnBhf, *Z20
861,43:28:50N,005:42:41E,239,TL,Trets ULM, *Z50
862,46:11:00N,009:49:50E,0,T,TriangiaSndr, *Z20
863,47:29:39N,014:29:51E,0,TA,Trieben, *Z100
864,47:13:36N,008:04:41E,486,TA,Triengen,124.52 *Z100
865,47:14:12N,008:04:39E,0,T,Triengen K, *Z20
866,47:07:10N,009:32:43E,0,T,TriesenbergK, *Z20
867,43:44:58N,006:28:17E,739,TL,Trigans, *Z50
868,47:24:32N,009:27:48E,0,T,Trogen Bhf, *Z20
869,46:56:09N,007:52:10E,780,TL,Trub, *Z50
870,46:44:35N,008:59:12E,0,T,Trun Kirche, *Z20
871,46:39:28N,008:42:33E,0,T,TschamuttBhf, *Z20
872,46:36:53N,010:21:41E,1618,TL,Tschierv, *Z50
873,47:26:19N,008:50:42E,0,T,TurbenthlBhf, *Z20
874,46:18:09N,007:42:50E,625,TA,Turtmann,120.42 *Z100
875,47:59:00N,008:48:00E,0,T,TuttlingnBhf, *Z20
876,47:15:17N,009:40:20E,0,T,Uebersaxen K, *Z20
877,47:21:04N,008:29:31E,0,T,Uetlibrgntnn, *Z20
878,46:30:17N,008:18:13E,1346,TA,Ulrichen, *Z100
879,47:08:24N,008:35:07E,0,T,UnteraegeriK, *Z20
880,47:18:17N,013:30:30E,0,T,UntertauernK, *Z20
881,46:42:17N,012:40:44E,0,T,UntertillchK, *Z20
882,48:30:00N,009:25:00E,0,T,Urach Bhf, *Z20
883,47:21:12N,008:43:06E,0,T,Uster Bhf, *Z20
884,47:07:40N,007:33:30E,0,T,Utzenstorf K, *Z20
885,47:13:32N,008:58:55E,0,T,Uznach Bhf, *Z20
886,45:56:39N,006:54:09E,1099,TL,Vachable 51, *Z50
887,44:22:06N,006:18:49E,1073,TL,Vachable 9, *Z50
888,47:08:27N,009:31:32E,0,T,VaduzSchloss, *Z20
889,46:54:43N,009:26:33E,0,T,Vaettis K, *Z20
890,45:43:21N,009:35:56E,0,TA,Valbrembo,122.60 *Z100
891,45:26:50N,006:58:50E,0,T,ValdIsereK, *Z20
892,46:42:58N,006:22:34E,0,T,Vallorbe Bhf, *Z20
893,44:20:13N,004:54:17E,142,TA,ValreasVisan, *Z100
894,46:37:08N,009:10:54E,0,T,Vals GR K, *Z20
895,46:50:25N,011:37:42E,0,T,ValsSuedtirl, *Z20
896,46:56:57N,009:35:54E,0,T,ValzeinaSndr, *Z20
897,45:58:50N,008:07:02E,0,T,Vanzone K, *Z20
898,45:49:12N,008:50:13E,0,T,Varese Bhf, *Z20
899,46:12:28N,008:15:24E,0,T,Varzo Kirche, *Z20
900,46:05:43N,007:13:13E,0,T,Verbier K, *Z20
901,47:50:00N,019:02:00E,0,T,VeroecmrsBhf, *Z20
902,46:11:52N,008:50:57E,0,T,VerzascaStmr, *Z20
903,46:11:51N,007:20:13E,0,T,Veysonnaz K, *Z20
904,45:38:33N,007:15:16E,0,T,Vieyes K, *Z20
905,45:04:36N,005:40:54E,198,TL,Vif, *Z50
906,45:42:38N,010:01:16E,0,T,Vigolo K, *Z20
907,46:30:41N,008:31:35E,0,T,VillaBedrttK, *Z20
908,43:44:11N,005:47:11E,273,TA,Vinon, *Z100
909,45:51:00N,005:39:40E,0,T,Virieu K, *Z20
910,46:17:45N,007:52:51E,0,T,Visp Bahnhof, *Z20
911,48:02:40N,008:18:20E,0,T,VoehrnbchBhf, *Z20
912,47:56:46N,012:12:17E,471,TA,Vogtareuth,121.02 06/24 *Z100
913,46:37:39N,007:12:30E,0,T,VontsBrgsttn, *Z20
914,47:04:24N,006:52:10E,1282,T,Vue Alpes, *Z20
915,47:13:51N,008:38:13E,580,TL,Waedensw 1, *Z50
916,47:13:35N,008:38:58E,580,TL,Waedensw 2, *Z50
917,47:13:48N,008:40:37E,0,T,WaedenswlBhf, *Z20
918,47:06:26N,008:54:16E,0,T,WaegtlrsStmr, *Z20
919,47:05:59N,008:31:07E,0,T,Walchwil Bhf, *Z20
920,47:16:42N,008:55:02E,0,T,Wald ZH K, *Z20
