** ------------ Sweden                   10Jan00 ------------
**++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
**                                                                             +
**                            Turnpoints for Sweden                            +
**                                                                             +
**             Contributed by Goesta Arvastson and Robert Danewid              +
**            File created on Monday, 10 January, 2000 at 20:18 MST            +
**                                                                             +
**                     Datum: RT90, Magnetic variation: +2                     +
**                                                                             +
**                               Time zone: MET                                +
**          Summer offset from GMT is 2:00, and in winter it is 1:00           +
**                                                                             +
**               Latitude Range:     55:32.283N to   66:36.383N                +
**               Longitude Range:   011:51.700E to  021:29.583E                +
**                                                                             +
**                    Comment is Frequency where available                     +
**                                                                             +
**                 NOTE: There are 912 waypoints in this file.                 +
**           The CAI software can handle only 250, so edit this file           +
**       with your wordprocessor to choose the 250 that you wish to use.       +
**                It would be prudent to choose fewer than 250.                +
**               to leave room for 'MarkPoints' and a 'Thermal'.               +
**                                                                             +
**                    There is no limit for WinPilot users.                    +
**                                                                             +
**           >>>>>>>>>> UNOFFICIAL, USE AT YOUR OWN RISK <<<<<<<<<<            +
**                                                                             +
**                  Always consult the relevant publications                   +
**                  for current and correct information. This                  +
**                   service is provided free of charge with                   +
**                    no warrantees, expressed or implied.                     +
**                        User assumes all risk of use.                        +
**                                                                             +
**++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
125,59:25:18N,015:15:15E,0,T,Ervalla     ,Korsning
126,59:26:16N,015:14:43E,0,T,Ervalla     ,Kyrka
127,56:39:42N,015:42:11E,0,T,EsklsrydVgJv,
128,61:08:03N,013:58:12E,0,T,Evertsberg  ,Kapell
129,55:55:27N,014:05:19E,0,AT,Everöd Flp ,bana/taxi
130,56:41:35N,013:45:09E,0,T,Exen N Sp   ,
131,56:41:23N,013:45:24E,0,T,Exen Åmynnin,Norr
132,58:36:41N,016:06:24E,0,T,Norrköping  ,F13-bankors
133,58:24:11N,015:31:45E,0,T,Linköping   ,F3-bankors
134,65:20:15N,020:54:10E,0,T,Fagerheden  ,Vägkorsn
135,57:08:57N,015:40:01E,0,T,Fagerhult   ,Kyrka
136,59:59:21N,015:48:25E,0,T,Fagersta    ,Järnvägsbro
137,58:10:31N,013:35:37E,0,AT,Falköping  ,Flp hangar
138,58:10:13N,013:35:26E,0,T,Falköping   ,Ref banmitt
139,58:11:22N,016:02:38E,0,T,Fallsjön    ,NW spets
140,60:36:30N,015:38:01E,0,T,Falun       ,Kyrka
141,56:32:59N,014:18:50E,0,T,Fanhult sjö ,S spets
142,56:17:55N,014:16:25E,0,T,FarlangnSwSp,
143,57:06:23N,013:02:15E,0,T,Fegen S Sp  ,
144,59:27:34N,015:34:44E,0,T,Fellingsbro ,Kyrka
145,59:35:00N,015:30:25E,0,T,Fellingsbro ,Vg/Jv kors
146,59:26:01N,015:35:47E,0,T,FellingsbroV,
147,56:53:33N,013:19:42E,0,T,Femsjö      ,Kyrka
148,56:57:15N,013:55:35E,0,AT,Feringe Flp,bana/taxi
149,59:42:31N,014:09:44E,0,T,Filipsstad  ,Station
150,58:55:56N,014:25:48E,0,T,Finnerödja  ,Kyrka
151,59:19:39N,012:36:40E,0,T,Finnsjön    ,W spets
152,60:33:19N,013:06:12E,0,AT,FinnskogaBck,Flp-hangar
153,58:43:51N,015:36:11E,0,AT,Finspång Flp,S ban
154,58:26:32N,015:00:23E,0,T,Fivelstad   ,Kyrka
155,57:56:49N,013:39:39E,0,T,Fivlered    ,Kyrka
156,59:10:32N,014:52:37E,0,T,Fjugesta    ,Station
157,56:06:29N,014:10:15E,0,T,Fjälkestad  ,Kyrka
158,59:03:34N,016:35:55E,0,T,Flen Jvgk   ,
159,59:03:29N,016:35:28E,0,T,Flen Station,
160,57:45:40N,014:50:42E,0,T,Flisby      ,Kyrka
161,58:07:29N,013:20:55E,0,T,Floby Kyrka ,
162,58:08:20N,013:20:08E,0,T,Floby       ,Station
163,59:04:03N,016:21:54E,0,T,Floda       ,Kyrka
164,59:03:44N,016:23:19E,0,T,Floda       ,Vägkors
165,60:30:49N,014:48:47E,0,T,Flosjön     ,S spets
166,58:36:32N,014:27:35E,0,AT,Flugebyn Flp,hangrNfltndn
167,59:52:31N,016:20:50E,0,T,Fläckebo    ,Kyrka
168,58:07:25N,013:48:50E,0,T,Folkabo Silo,
169,59:37:52N,015:10:24E,0,T,Fornaboda   ,Travbana
170,64:45:25N,020:29:44E,0,T,Forsbacka   ,Bro
171,57:42:04N,014:27:22E,0,T,Forserum    ,Kyrka
172,60:22:22N,018:09:47E,0,T,Forsmark    ,Kyrka
173,58:59:47N,016:44:20E,0,T,Forssa      ,Kyrka
174,58:57:03N,016:17:55E,0,T,ForssjöBruk ,
175,58:17:37N,014:03:22E,0,T,Fridene     ,Kyrka
176,57:55:47N,014:50:02E,0,T,Frinnaryd   ,Kyrka
177,57:33:28N,012:47:42E,0,T,Fritsla     ,Kyrka
178,57:15:42N,014:09:21E,0,T,Fryele      ,Kyrka
179,55:43:17N,013:48:29E,0,T,Fränninge   ,Kyrka
180,59:25:34N,015:34:25E,0,T,Frötuna Bro ,
181,59:28:52N,015:19:44E,0,T,Frövifors   ,Bruk
182,56:51:04N,015:02:12E,0,T,Furuby      ,Kyrka
183,61:10:00N,015:08:16E,0,T,Furudal Bro ,
184,55:59:41N,013:18:16E,0,T,FurutorpFbrk,
185,58:11:49N,016:24:46E,0,T,FafallsjnWSp,
186,65:07:31N,020:47:32E,0,T,Fallfors Ka ,
187,60:33:03N,015:04:58E,0,AT,Gagnef Flp  ,hangar
188,60:35:26N,015:03:43E,0,T,Gagnef      ,Kyrka
189,60:36:00N,015:05:33E,0,T,GagnefMjsjnS,
190,58:04:39N,015:54:56E,0,T,Galmern     ,N spets
191,59:46:18N,015:23:08E,0,AT,Gammelbo Flp,hangar
192,59:46:32N,015:22:53E,0,T,Gammelbo Ref,
193,60:18:57N,016:12:26E,0,T,Garpenberg  ,Kyrka
194,59:18:10N,016:23:10E,0,T,Gillberga   ,Kyrka
195,59:19:19N,012:46:50E,0,T,Gilberga    ,Kyrka
196,60:35:40N,015:17:59E,0,T,Gimmen      ,E spets
197,58:04:24N,013:53:22E,0,T,Gimmesjön   ,N spets
198,57:18:20N,013:32:32E,0,T,Gislaved    ,Kyrka
199,59:19:11N,015:24:18E,0,T,Glanshammar ,Kyrka
200,59:33:25N,012:33:50E,0,T,Glava       ,Kyrka
201,57:21:30N,013:44:20E,0,T,Gnosjö      ,Station
202,58:43:47N,015:09:36E,0,T,Godegard Ka ,
203,60:42:42N,015:19:15E,0,T,Gopen W Sp  ,
204,60:15:45N,014:59:00E,0,T,Grangärde   ,Kyrka
205,65:33:02N,020:57:17E,0,T,GrantrsktBrN,
206,59:28:58N,014:18:00E,0,T,Grevudden Sp,
207,60:40:54N,015:30:10E,0,T,Grycken     ,N spets
208,60:25:48N,016:13:50E,0,T,Grycken     ,S spets
209,60:41:19N,015:28:38E,0,T,GrycksbodrPl,
210,56:12:21N,014:03:06E,0,T,Gryt Kyrka  ,
211,59:42:22N,014:32:20E,0,T,Grythyttan  ,Kyrka
212,60:10:05N,016:13:27E,0,T,Grytnäs     ,Kyrka
